,faceoffWinPct,gamesPlayed,goalsAgainst,goalsAgainstPerGame,goalsFor,goalsForPerGame,losses,otLosses,penaltyKillNetPct,penaltyKillPct,pointPct,points,powerPlayNetPct,powerPlayPct,regulationAndOtWins,seasonId,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,ties,wins,winsInRegulation,winsInShootout,faceoffWinPctRS,gamesPlayedRS,goalsAgainstRS,goalsAgainstPerGameRS,goalsForRS,goalsForPerGameRS,lossesRS,otLossesRS,penaltyKillNetPctRS,penaltyKillPctRS,pointPctRS,pointsRS,powerPlayNetPctRS,powerPlayPctRS,regulationAndOtWinsRS,shotsAgainstPerGameRS,shotsForPerGameRS,tiesRS,winsRS,winsInRegulationRS,winsInShootoutRS,playoffScore,last3PlayoffScore,last5PlayoffScore,winRateAgainst500Teams
144,0.46875,7,17,2.42857,17,2.42857,4,,1.047619,1.0,0.42857,6,0.222222,0.222222,3,20102011,34.71428,32.71428,Montréal Canadiens,8,,3,3,0,0.490025,82,206,2.51219,213,2.59756,30,8,0.859327,0.844037,0.58536,96,0.175862,0.196551,41,30.95121,31.7317,,44,36,3,0.1875,0.875,1.0,0.2926829268292683
145,0.46875,11,38,3.45454,29,2.63636,7,,0.80851,0.808511,0.36363,8,0.142857,0.142857,4,20102011,31.0,36.36363,Philadelphia Flyers,4,,4,3,0,0.503037,82,216,2.63414,256,3.12195,23,12,0.869009,0.827477,0.64634,106,0.149152,0.166101,44,30.13414,31.76829,,47,41,3,0.25,1.5625,1.6875,0.2804878048780488
146,0.494875,11,28,2.54545,36,3.27272,4,,0.760869,0.76087,0.63636,14,0.186046,0.186046,7,20102011,33.0909,35.18181,Detroit Red Wings,17,,7,7,0,0.519427,82,237,2.89024,257,3.13414,25,10,0.84,0.823334,0.63414,104,0.199335,0.222591,43,30.65853,33.62195,,47,34,4,0.4375,2.25,3.0,0.3048780487804878
147,0.520325,25,53,2.12,81,3.24,9,,0.885416,0.84375,0.64,32,0.102272,0.113636,16,20102011,34.04,31.92,Boston Bruins,6,,16,12,0,0.51868,82,189,2.30487,244,2.9756,25,11,0.867924,0.826416,0.62804,103,0.143396,0.162264,44,32.70731,32.87804,,46,43,2,1.0,1.0625,1.0625,0.25609756097560976
148,0.527233,7,22,3.14285,18,2.57142,4,,0.857142,0.857143,0.42857,6,0.225806,0.225806,3,20102011,35.85714,30.28571,Buffalo Sabres,7,,3,2,0,0.476714,82,228,2.78048,240,2.92682,29,10,0.836666,0.83,0.58536,96,0.146953,0.193548,38,30.65853,32.80487,,43,28,5,0.1875,0.125,1.375,0.24390243902439024
149,0.499394,25,69,2.76,58,2.32,10,,0.818181,0.808081,0.6,30,0.139784,0.204301,15,20102011,31.76,32.32,Vancouver Canucks,23,,15,11,0,0.548593,82,180,2.19512,258,3.14634,19,9,0.875,0.85577,0.71341,117,0.236486,0.243243,50,30.12195,32.0,,54,46,4,0.9375,0.75,1.0625,0.3170731707317073
150,0.463013,6,22,3.66666,20,3.33333,4,,0.814814,0.777778,0.33333,4,0.363636,0.363636,2,20102011,31.66666,27.16666,Anaheim Ducks,24,,2,2,0,0.476766,82,233,2.84146,235,2.86585,30,5,0.836065,0.813115,0.60365,99,0.210526,0.235087,43,32.29268,28.46341,,47,34,4,0.125,0.5625,2.125,0.3902439024390244
151,0.495016,18,45,2.5,59,3.27777,7,,0.935897,0.923077,0.61111,22,0.238805,0.253731,11,20102011,32.83333,28.94444,Tampa Bay Lightning,14,,11,10,0,0.50385,82,234,2.85365,241,2.93902,25,11,0.841059,0.837749,0.62804,103,0.157738,0.205357,40,28.70731,31.76829,,46,32,6,0.6875,0.0,0.1875,0.2682926829268293
152,0.493827,12,34,2.83333,33,2.75,6,,0.75,0.7,0.5,12,0.104166,0.145833,6,20102011,29.5,29.5,Nashville Predators,18,,6,4,0,0.502027,82,190,2.31707,213,2.59756,27,11,0.867647,0.849265,0.60365,99,0.144981,0.152416,38,30.60975,28.80487,,44,36,6,0.375,0.25,0.375,0.2804878048780488
153,0.445012,6,20,3.33333,20,3.33333,4,,0.913043,0.913044,0.33333,4,0.208333,0.208333,2,20102011,38.16666,28.16666,Los Angeles Kings,26,,2,2,0,0.511257,82,196,2.39024,209,2.54878,30,6,0.869565,0.855073,0.59756,98,0.14041,0.160958,36,27.90243,28.81707,,46,35,10,0.125,0.125,0.125,0.34146341463414637
154,0.47826,4,18,4.5,10,2.5,4,,0.733333,0.733334,0.0,0,0.333333,0.333333,0,20102011,35.0,29.5,Phoenix Coyotes,27,,0,0,0,0.514625,82,220,2.68292,226,2.75609,26,13,0.800675,0.783784,0.60365,99,0.138408,0.159169,38,32.59756,30.31707,,43,36,5,0.0,0.1875,0.1875,0.3170731707317073
155,0.493112,5,13,2.6,8,1.6,4,,0.8125,0.8125,0.2,2,0.05,0.05,1,20102011,31.2,29.6,New York Rangers,3,,1,1,0,0.477277,82,195,2.37804,224,2.7317,33,5,0.879377,0.836576,0.56707,93,0.151724,0.168965,35,29.39024,29.91463,,44,32,9,0.0625,0.5,0.875,0.2804878048780488
156,0.496801,7,22,3.14285,14,2.0,4,,0.703703,0.703704,0.42857,6,0.0,0.028571,3,20102011,25.71428,36.71428,Pittsburgh Penguins,5,,3,2,0,0.49218,82,196,2.39024,228,2.78048,25,8,0.901234,0.861112,0.64634,106,0.138263,0.157556,39,28.68292,31.4878,,49,34,10,0.1875,2.3125,2.375,0.2682926829268293
157,0.531492,18,58,3.22222,51,2.83333,9,,0.763157,0.763158,0.5,18,0.19178,0.19178,9,20102011,31.61111,36.88888,San Jose Sharks,28,,9,4,0,0.537245,82,208,2.53658,243,2.96341,25,9,0.817518,0.795621,0.64024,105,0.211072,0.235294,43,28.89024,34.53658,,48,38,5,0.5625,1.0,1.75,0.3902439024390244
158,0.510301,9,24,2.66666,23,2.55555,5,,0.868421,0.868422,0.44444,8,0.142857,0.142857,4,20102011,29.11111,32.11111,Washington Capitals,15,,4,2,0,0.51651,82,191,2.32926,219,2.67073,23,11,0.879598,0.856188,0.65243,107,0.155893,0.174904,43,28.96341,31.29268,,48,34,5,0.25,0.8125,0.8125,0.25609756097560976
159,0.518604,7,16,2.28571,22,3.14285,4,,0.833333,0.777778,0.42857,6,0.206896,0.206896,3,20102011,31.14285,30.85714,Chicago Blackhawks,16,,3,2,0,0.508103,82,220,2.68292,252,3.07317,29,9,0.815686,0.792157,0.59146,97,0.216606,0.231046,38,28.70731,32.15853,,44,34,6,0.1875,1.5625,1.5625,0.2926829268292683
160,0.490084,5,14,2.8,8,1.6,4,,0.666666,0.666667,0.2,2,0.117647,0.117647,1,20112012,30.4,28.8,San Jose Sharks,28,,1,0,0,0.53325,82,205,2.5,219,2.67073,29,10,0.782222,0.768889,0.58536,96,0.196296,0.211111,34,28.56097,33.81707,,43,31,9,0.0625,1.1875,1.9375,0.35365853658536583
161,0.488612,7,16,2.28571,15,2.14285,4,,0.842105,0.842106,0.42857,6,0.086956,0.086956,3,20112012,29.57142,35.42857,Boston Bruins,6,,3,1,0,0.545247,82,199,2.42682,260,3.17073,29,4,0.865384,0.834616,0.62195,102,0.168,0.172,40,29.76829,32.35365,,49,38,9,0.1875,1.875,2.0625,0.1951219512195122
162,0.513982,16,35,2.1875,37,2.3125,7,,0.907692,0.907693,0.5625,18,0.12,0.14,9,20112012,37.6875,26.6875,Phoenix Coyotes,27,,9,5,0,0.501512,82,194,2.36585,210,2.56097,27,13,0.879518,0.855422,0.59146,97,0.111553,0.135458,36,31.62195,29.62195,,42,33,6,0.5625,0.1875,0.1875,0.2804878048780488
163,0.508752,14,30,2.14285,29,2.07142,7,,0.875,0.875,0.5,14,0.179487,0.179487,7,20112012,32.78571,27.57142,Washington Capitals,15,,7,5,0,0.49958,82,226,2.75609,218,2.65853,32,8,0.827067,0.81579,0.56097,92,0.12653,0.167346,38,30.18292,27.9878,,42,31,4,0.4375,0.875,1.0625,0.15853658536585366
164,0.490415,10,21,2.1,22,2.2,5,,0.857142,0.857143,0.5,10,0.121951,0.121951,5,20112012,29.6,27.5,Nashville Predators,18,,5,5,0,0.489971,82,205,2.5,232,2.82926,26,8,0.856557,0.836066,0.63414,104,0.2,0.216,43,30.76829,27.57317,,48,40,5,0.3125,0.5,0.6875,0.3170731707317073
165,0.501424,11,44,4.0,41,3.72727,6,,0.80851,0.723405,0.45454,10,0.333333,0.357142,5,20112012,31.45454,27.18181,Philadelphia Flyers,4,,5,3,0,0.483108,82,225,2.7439,260,3.17073,26,9,0.83699,0.818182,0.62804,103,0.170149,0.197014,43,28.40243,32.20731,,47,37,4,0.3125,1.25,1.8125,0.21951219512195122
166,0.49315,6,17,2.83333,12,2.0,4,,0.789473,0.789474,0.33333,4,0.052631,0.052631,2,20112012,26.5,40.16666,Chicago Blackhawks,16,,2,0,0,0.505499,82,231,2.81707,241,2.93902,26,11,0.811158,0.781116,0.61585,101,0.140794,0.151624,38,28.57317,31.5,,45,34,7,0.125,1.75,1.75,0.2682926829268293
167,0.515358,9,23,2.55555,20,2.22222,5,,0.921052,0.921053,0.44444,8,0.114285,0.171428,4,20112012,26.11111,28.22222,St. Louis Blues,19,,4,4,0,0.504208,82,155,1.89024,206,2.51219,22,11,0.882978,0.858157,0.66463,109,0.155555,0.166666,45,26.70731,30.63414,,49,42,4,0.25,0.0,0.0,0.3170731707317073
168,0.544529,7,18,2.57142,17,2.42857,4,,0.84,0.8,0.42857,6,0.333333,0.333333,3,20112012,31.85714,27.85714,Florida Panthers,13,,3,3,0,0.505782,82,216,2.63414,197,2.40243,26,18,0.811715,0.79498,0.57317,94,0.164335,0.185314,32,30.54878,29.67073,,38,31,6,0.1875,0.0,0.0,0.15853658536585366
169,0.496784,20,30,1.5,57,2.85,4,,0.986842,0.921053,0.8,32,0.127659,0.127659,16,20112012,26.95,30.55,Los Angeles Kings,26,,16,12,0,0.515171,82,170,2.07317,188,2.29268,27,15,0.901023,0.870308,0.57926,95,0.162629,0.16955,34,27.41463,30.59756,,40,31,6,1.0,0.25,0.25,0.2804878048780488
170,0.544334,7,14,2.0,13,1.85714,4,,0.84375,0.84375,0.42857,6,0.153846,0.153846,3,20112012,29.71428,31.14285,Ottawa Senators,9,,3,1,0,0.501328,82,236,2.87804,243,2.96341,31,10,0.845161,0.81613,0.56097,92,0.155555,0.181481,35,32.03658,31.39024,,41,30,6,0.1875,0.125,0.9375,0.15853658536585366
171,0.519181,6,30,5.0,26,4.33333,4,,0.47826,0.478261,0.33333,4,0.206896,0.310344,2,20112012,27.5,30.16666,Pittsburgh Penguins,5,,2,2,0,0.504337,82,218,2.65853,273,3.32926,25,6,0.918518,0.877778,0.65853,108,0.162629,0.197231,42,27.40243,33.89024,,51,40,9,0.125,1.625,2.5625,0.2926829268292683
172,0.51746,5,12,2.4,8,1.6,4,,0.884615,0.884616,0.2,2,0.047619,0.142857,1,20112012,33.2,34.4,Vancouver Canucks,23,,1,1,0,0.52155,82,191,2.32926,241,2.93902,22,9,0.884615,0.86014,0.67682,111,0.184027,0.197916,43,30.80487,31.5,,51,36,8,0.0625,1.6875,2.0,0.3170731707317073
173,0.498338,5,13,2.6,9,1.8,4,,0.90909,0.909091,0.2,2,0.173913,0.173913,1,20112012,23.2,32.0,Detroit Red Wings,17,,1,1,0,0.515867,82,200,2.43902,239,2.91463,28,6,0.824817,0.817519,0.62195,102,0.124161,0.161073,39,26.9756,32.17073,,48,36,9,0.0625,1.6875,3.3125,0.32926829268292684
174,0.483763,20,41,2.05,43,2.15,10,,0.840579,0.84058,0.5,20,0.178082,0.178082,10,20112012,27.85,29.3,New York Rangers,3,,10,8,0,0.499453,82,182,2.21951,222,2.70731,24,7,0.892307,0.861539,0.66463,109,0.142857,0.157142,47,27.81707,28.51219,,51,39,4,0.625,0.25,0.9375,0.2682926829268293
175,0.472124,24,58,2.41666,59,2.45833,10,,0.743902,0.731708,0.58333,28,0.129411,0.152941,14,20112012,26.95833,28.375,New Jersey Devils,1,,14,10,0,0.47068,82,205,2.5,216,2.63414,28,6,0.953667,0.895753,0.62195,102,0.123595,0.172284,36,26.81707,27.4756,,48,32,12,0.875,0.25,0.625,0.23170731707317074
176,0.557558,11,22,2.0,25,2.27272,4,,0.766666,0.766667,0.63636,14,0.22,0.22,7,20122013,27.18181,31.90909,San Jose Sharks,28,,7,4,0,0.533887,48,112,2.33333,116,2.41666,16,7,0.870748,0.850341,0.59375,57,0.177514,0.201183,17,28.95833,31.79166,,25,17,8,0.4375,1.125,1.625,0.2708333333333333
177,0.552558,22,47,2.13636,65,2.95454,8,,0.901408,0.887324,0.63636,28,0.142857,0.174603,14,20122013,34.63636,35.54545,Boston Bruins,6,,14,9,0,0.563949,48,106,2.20833,127,2.64583,14,6,0.90184,0.871166,0.64583,62,0.131147,0.14754,24,28.60416,32.4375,,28,23,4,0.875,1.625,2.25,0.25
178,0.494845,10,31,3.1,31,3.1,5,,0.863636,0.795455,0.5,10,0.136363,0.181818,5,20122013,37.7,32.4,Ottawa Senators,9,,5,3,0,0.491519,48,100,2.08333,112,2.33333,17,6,0.892215,0.88024,0.58333,56,0.152866,0.159235,21,31.29166,33.14583,,25,19,4,0.3125,0.3125,0.3125,0.25
179,0.493188,6,25,4.16666,17,2.83333,4,,0.714285,0.666667,0.33333,4,0.1,0.1,2,20122013,27.83333,32.83333,New York Islanders,2,,2,2,0,0.497095,48,136,2.83333,135,2.8125,17,7,0.816901,0.802817,0.57291,55,0.198717,0.198717,20,28.16666,30.9375,,24,18,4,0.125,0.0,0.0,0.25
180,0.516923,5,20,4.0,9,1.8,4,,0.76,0.76,0.2,2,0.105263,0.157894,1,20122013,30.8,36.0,Montréal Canadiens,8,,1,1,0,0.49751,48,124,2.58333,146,3.04166,14,5,0.797687,0.797688,0.65625,63,0.197044,0.206896,26,26.9375,30.58333,,29,24,3,0.0625,0.75,1.0625,0.2916666666666667
181,0.508274,7,16,2.28571,12,1.71428,4,,0.928571,0.928572,0.42857,6,0.1875,0.1875,3,20122013,29.28571,32.28571,Washington Capitals,15,,3,1,0,0.507697,48,130,2.70833,146,3.04166,18,3,0.797546,0.779142,0.59375,57,0.243902,0.268292,24,32.3125,28.125,,27,20,3,0.1875,0.875,1.5,0.20833333333333334
182,0.501483,5,17,3.4,7,1.4,4,,0.846153,0.846154,0.2,2,-0.058823,0.0,1,20122013,33.8,27.8,Minnesota Wild,30,,1,0,0,0.524514,48,125,2.60416,118,2.45833,19,3,0.814814,0.807408,0.57291,55,0.178807,0.178807,22,27.0625,28.79166,,26,19,4,0.0625,0.0,0.125,0.20833333333333334
183,0.400432,7,22,3.14285,18,2.57142,4,,0.9,0.85,0.42857,6,0.190476,0.238095,3,20122013,39.0,33.42857,Toronto Maple Leafs,10,,3,3,0,0.500508,48,128,2.66666,145,3.02083,17,5,0.88535,0.878981,0.59375,57,0.16265,0.186746,26,32.27083,26.33333,,26,24,0,0.1875,0.0,0.0,0.2708333333333333
184,0.480392,12,28,2.33333,26,2.16666,7,,0.75,0.75,0.41666,10,0.090909,0.090909,5,20122013,34.33333,30.16666,New York Rangers,3,,5,4,0,0.5,48,108,2.25,126,2.625,18,4,0.844594,0.810811,0.58333,56,0.130718,0.156862,22,28.1875,30.89583,,26,18,4,0.3125,0.6875,1.1875,0.16666666666666666
185,0.496919,15,40,2.66666,49,3.26666,7,,0.961538,0.923077,0.53333,16,0.163934,0.213114,8,20122013,32.66666,33.33333,Pittsburgh Penguins,5,,8,6,0,0.51469,48,119,2.47916,162,3.375,12,0,0.808383,0.796408,0.75,72,0.229411,0.247058,33,29.22916,29.95833,,36,31,3,0.5,0.75,2.625,0.4166666666666667
186,0.481548,18,34,1.88888,37,2.05555,9,,0.894736,0.877193,0.5,18,0.153846,0.173076,9,20122013,29.27777,25.55555,Los Angeles Kings,26,,9,8,0,0.520169,48,114,2.375,131,2.72916,16,5,0.84472,0.832299,0.61458,59,0.192771,0.198795,25,24.95833,29.8125,,27,24,2,0.5625,1.25,1.25,0.2916666666666667
187,0.529085,6,12,2.0,10,1.66666,4,,0.933333,0.866667,0.33333,4,0.117647,0.117647,2,20122013,24.83333,29.5,St. Louis Blues,19,,2,1,0,0.507231,48,114,2.375,124,2.58333,17,2,0.866666,0.846667,0.625,60,0.161073,0.19463,24,24.1875,27.83333,,29,20,5,0.125,0.25,0.25,0.3333333333333333
188,0.529943,14,37,2.64285,33,2.35714,7,,0.795918,0.775511,0.5,14,0.122448,0.142857,7,20122013,33.07142,29.78571,Detroit Red Wings,17,,7,4,0,0.508058,48,110,2.29166,122,2.54166,16,8,0.835365,0.817074,0.58333,56,0.156756,0.183783,22,27.54166,30.14583,,24,20,2,0.4375,0.8125,2.75,0.22916666666666666
189,0.467986,23,48,2.08695,64,2.7826,7,,0.93421,0.907895,0.69565,32,0.1,0.114285,16,20122013,29.3913,34.21739,Chicago Blackhawks,16,,16,11,0,0.507779,48,97,2.02083,149,3.10416,7,5,0.907801,0.872341,0.80208,77,0.133333,0.166666,30,26.20833,31.125,,36,25,6,1.0,1.3125,1.875,0.3958333333333333
190,0.438596,4,15,3.75,8,2.0,4,,0.708333,0.708334,0.0,0,0.2,0.2,0,20122013,36.5,31.5,Vancouver Canucks,23,,0,0,0,0.475941,48,115,2.39583,122,2.54166,15,7,0.852071,0.840237,0.61458,59,0.139393,0.157575,21,28.9375,28.125,,26,20,5,0.0,1.375,1.75,0.22916666666666666
191,0.481561,7,18,2.57142,21,3.0,4,,0.8,0.76,0.42857,6,0.24,0.28,3,20122013,31.14285,32.14285,Anaheim Ducks,24,,3,2,0,0.475404,48,115,2.39583,134,2.79166,12,6,0.845679,0.814815,0.6875,66,0.177777,0.214814,24,27.91666,28.0625,,30,23,6,0.1875,0.125,0.6875,0.3333333333333333
192,0.529079,26,70,2.6923,88,3.38461,10,,0.833333,0.833334,0.61538,32,0.2,0.235294,16,20132014,30.07692,32.26923,Los Angeles Kings,26,,16,11,0,0.527515,82,168,2.04878,198,2.41463,28,8,0.847972,0.831082,0.60975,100,0.130281,0.151408,38,26.20731,31.64634,,46,34,8,1.0,1.6875,1.8125,0.2073170731707317
193,0.473588,25,60,2.4,64,2.56,12,,0.890243,0.853659,0.52,26,0.106796,0.126213,13,20132014,30.16,29.32,New York Rangers,3,,13,11,0,0.488286,82,190,2.31707,214,2.60975,31,6,0.896551,0.853449,0.58536,96,0.155303,0.181818,41,29.41463,33.15853,,45,39,4,0.8125,1.0,1.1875,0.15853658536585366
194,0.463519,7,22,3.14285,20,2.85714,4,,0.95238,0.857143,0.42857,6,0.08,0.12,3,20132014,33.28571,24.85714,Colorado Avalanche,21,,3,1,0,0.494803,82,216,2.63414,245,2.9878,22,8,0.819277,0.807229,0.68292,112,0.194444,0.198412,47,32.65853,29.51219,,52,37,5,0.1875,0.0,0.125,0.25609756097560976
195,0.515544,6,21,3.5,18,3.0,4,,0.896551,0.793104,0.33333,4,0.185185,0.259259,2,20132014,36.5,32.66666,Columbus Blue Jackets,29,,2,0,0,0.515547,82,214,2.60975,226,2.75609,32,7,0.853571,0.821429,0.56707,93,0.164285,0.192857,38,30.78048,29.64634,,43,35,5,0.125,0.0,0.0,0.14634146341463414
196,0.465707,13,37,2.84615,35,2.6923,6,,0.867924,0.849057,0.53846,14,0.22,0.24,7,20132014,29.6923,26.76923,Anaheim Ducks,24,,7,6,0,0.492024,82,203,2.4756,263,3.20731,20,8,0.859259,0.822223,0.70731,116,0.130909,0.16,51,28.69512,31.32926,,54,44,3,0.4375,0.3125,0.75,0.25609756097560976
197,0.516355,7,19,2.71428,16,2.28571,4,,0.896551,0.896552,0.42857,6,0.285714,0.285714,3,20132014,31.57142,25.57142,Philadelphia Flyers,4,,3,3,0,0.4997,82,227,2.76829,233,2.84146,30,10,0.873417,0.848102,0.57317,94,0.159863,0.197278,39,30.58536,30.36585,,42,35,3,0.1875,0.5625,1.5625,0.18292682926829268
198,0.516355,6,20,3.33333,18,3.0,4,,0.76923,0.73077,0.33333,4,0.068965,0.103448,2,20132014,27.83333,29.83333,Dallas Stars,25,,2,2,0,0.500877,82,223,2.71951,231,2.81707,31,11,0.844106,0.813689,0.55487,91,0.141379,0.15862,36,30.39024,31.67073,,40,34,4,0.125,0.0,0.0,0.1951219512195122
199,0.483404,17,46,2.70588,51,3.0,7,,0.843137,0.803922,0.58823,20,0.163934,0.196721,10,20132014,30.70588,29.29411,Montréal Canadiens,8,,10,7,0,0.495693,82,201,2.45121,209,2.54878,28,8,0.871972,0.851212,0.60975,100,0.143369,0.172043,40,30.9878,28.41463,,46,33,6,0.625,0.25,0.8125,0.1951219512195122
200,0.513307,4,16,4.0,10,2.5,4,,0.923076,0.846154,0.0,0,0.142857,0.285714,0,20132014,34.5,26.0,Tampa Bay Lightning,14,,0,0,0,0.492389,82,209,2.54878,232,2.82926,27,9,0.844444,0.807408,0.61585,101,0.155555,0.185185,38,29.2317,29.82926,,46,32,8,0.0,0.6875,0.6875,0.1951219512195122
201,0.533586,12,26,2.16666,30,2.5,5,,0.777777,0.777778,0.58333,14,0.264705,0.264705,7,20132014,29.08333,33.0,Boston Bruins,6,,7,5,0,0.515915,82,171,2.08536,258,3.14634,19,9,0.870722,0.836502,0.71341,117,0.191304,0.217391,51,29.08536,31.86585,,54,47,3,0.4375,2.0625,2.9375,0.2804878048780488
202,0.525686,13,35,2.6923,35,2.6923,7,,0.868421,0.842106,0.46153,12,0.078947,0.131578,6,20132014,24.0,30.46153,Minnesota Wild,30,,6,4,0,0.508824,82,198,2.41463,199,2.42682,27,12,0.804,0.788,0.59756,98,0.146825,0.178571,35,27.71951,26.58536,,43,32,8,0.375,0.0625,0.0625,0.18292682926829268
203,0.522643,13,33,2.53846,35,2.6923,6,,0.867924,0.811321,0.53846,14,0.081632,0.142857,7,20132014,29.15384,33.61538,Pittsburgh Penguins,5,,7,7,0,0.509799,82,204,2.4878,242,2.95121,24,7,0.866141,0.850394,0.66463,109,0.21223,0.233812,44,28.76829,29.92682,,51,40,7,0.4375,0.8125,2.25,0.24390243902439024
204,0.496465,19,55,2.89473,58,3.05263,8,,0.861538,0.846154,0.57894,22,0.210526,0.210526,11,20132014,31.21052,27.94736,Chicago Blackhawks,16,,11,7,0,0.519802,82,212,2.58536,261,3.18292,21,15,0.850806,0.814517,0.65243,107,0.171206,0.194552,40,27.18292,33.10975,,46,39,6,0.6875,1.3125,2.875,0.2073170731707317
205,0.496717,7,26,3.71428,22,3.14285,4,,0.75,0.75,0.42857,6,0.125,0.125,3,20132014,31.85714,35.42857,San Jose Sharks,28,,3,2,0,0.527863,82,193,2.35365,239,2.91463,22,9,0.885844,0.849316,0.67682,111,0.151202,0.171821,41,27.81707,34.76829,,51,37,10,0.1875,1.0625,1.6875,0.2926829268292683
206,0.467415,6,20,3.33333,14,2.33333,4,,0.85,0.85,0.33333,4,0.068965,0.068965,2,20132014,31.0,35.83333,St. Louis Blues,19,,2,0,0,0.518609,82,188,2.29268,239,2.91463,23,7,0.877133,0.856656,0.67682,111,0.176678,0.197879,43,26.37804,29.29268,,52,40,9,0.125,0.375,0.375,0.2804878048780488
207,0.464788,5,14,2.8,6,1.2,4,,0.625,0.625,0.2,2,0.1,0.1,1,20132014,32.2,30.4,Detroit Red Wings,17,,1,1,0,0.507551,82,221,2.69512,217,2.64634,28,15,0.840677,0.830509,0.56707,93,0.159574,0.177304,34,29.28048,29.95121,,39,30,5,0.0625,0.9375,2.1875,0.18292682926829268
208,0.480025,26,62,2.38461,65,2.5,12,,0.858823,0.82353,0.53846,28,0.17647,0.2,14,20142015,28.03846,28.11538,Tampa Bay Lightning,14,,14,11,0,0.497066,82,206,2.51219,259,3.15853,24,8,0.863813,0.836576,0.65853,108,0.166666,0.187943,47,27.89024,29.60975,,50,43,3,0.875,0.0,0.6875,0.3780487804878049
209,0.505567,6,19,3.16666,21,3.5,4,,0.842105,0.842106,0.33333,4,0.272727,0.272727,2,20142015,34.66666,38.66666,Nashville Predators,18,,2,2,0,0.489024,82,202,2.46341,226,2.75609,25,10,0.824786,0.807693,0.63414,104,0.142857,0.162162,41,28.25609,31.87804,,47,33,6,0.125,0.3125,0.8125,0.3048780487804878
210,0.5,6,18,3.0,14,2.33333,4,,0.722222,0.722223,0.33333,4,0.1875,0.1875,2,20142015,26.16666,30.16666,Vancouver Canucks,23,,2,2,0,0.466653,82,220,2.68292,236,2.87804,29,5,0.879699,0.857143,0.61585,101,0.184873,0.193277,42,29.82926,29.91463,,48,36,6,0.125,0.0625,1.375,0.3170731707317073
211,0.558381,14,28,2.0,28,2.0,7,,0.90625,0.90625,0.5,14,0.107142,0.107142,7,20142015,31.07142,31.71428,Washington Capitals,15,,7,6,0,0.512497,82,199,2.42682,237,2.89024,26,11,0.827067,0.812031,0.61585,101,0.236286,0.253164,40,28.87804,29.5,,45,35,5,0.4375,0.625,1.0625,0.3170731707317073
212,0.526967,16,42,2.625,57,3.5625,5,,0.842105,0.842106,0.6875,22,0.222222,0.266666,11,20142015,29.5625,35.5625,Anaheim Ducks,24,,11,8,0,0.516455,82,221,2.69512,228,2.78048,24,7,0.843065,0.810219,0.66463,109,0.131914,0.157446,43,28.86585,29.9756,,51,35,8,0.6875,0.625,0.75,0.34146341463414637
213,0.521628,12,29,2.41666,25,2.08333,6,,0.75,0.7,0.5,12,0.055555,0.055555,6,20142015,29.41666,34.66666,Montréal Canadiens,8,,6,4,0,0.520873,82,184,2.2439,214,2.60975,22,10,0.863813,0.836576,0.67073,110,0.148148,0.164609,43,30.12195,28.46341,,50,37,7,0.375,0.6875,1.4375,0.34146341463414637
214,0.468428,11,33,3.0,27,2.45454,6,,0.764705,0.735295,0.45454,10,0.194444,0.194444,5,20142015,31.54545,25.27272,Calgary Flames,20,,5,4,0,0.474526,82,213,2.59756,237,2.89024,30,7,0.838709,0.806452,0.59146,97,0.17647,0.188235,41,29.15853,27.46341,,45,32,4,0.3125,0.0,0.0,0.2073170731707317
215,0.464594,19,41,2.15789,45,2.36842,8,,0.8,0.8,0.57894,22,0.193548,0.209677,11,20142015,30.0,30.89473,New York Rangers,3,,11,7,0,0.467358,82,187,2.28048,248,3.02439,22,7,0.880851,0.842554,0.68902,113,0.142241,0.168103,49,29.4878,31.4878,,53,43,4,0.6875,1.75,1.8125,0.32926829268292684
216,0.530973,23,60,2.60869,69,3.0,7,,0.838709,0.790323,0.69565,32,0.179104,0.179104,16,20142015,34.30434,31.43478,Chicago Blackhawks,16,,16,12,0,0.520489,82,186,2.26829,220,2.68292,28,6,0.848341,0.834124,0.62195,102,0.149425,0.176245,39,30.20731,33.86585,,48,36,9,1.0,1.8125,3.0,0.34146341463414637
217,0.487309,6,12,2.0,12,2.0,4,,0.95,0.95,0.33333,4,0.2,0.25,2,20142015,37.33333,33.0,Ottawa Senators,9,,2,2,0,0.48227,82,208,2.53658,232,2.82926,26,13,0.85214,0.828794,0.60365,99,0.139285,0.167857,37,32.13414,30.96341,,43,30,6,0.125,0.5,0.625,0.2926829268292683
218,0.459459,7,17,2.42857,15,2.14285,4,,0.966666,0.933334,0.42857,6,0.103448,0.172413,3,20142015,28.57142,24.0,Detroit Red Wings,17,,3,3,0,0.514656,82,211,2.57317,231,2.81707,25,14,0.819444,0.809028,0.60975,100,0.210884,0.238095,39,28.31707,29.62195,,43,32,4,0.1875,0.5625,1.3125,0.2926829268292683
219,0.439903,7,16,2.28571,15,2.14285,4,,0.846153,0.846154,0.42857,6,0.0,0.0,3,20142015,31.57142,28.42857,New York Islanders,2,,3,2,0,0.492213,82,224,2.7317,245,2.9878,28,7,0.825688,0.779817,0.61585,101,0.176029,0.187265,40,28.30487,33.79268,,47,34,7,0.1875,0.125,0.125,0.3170731707317073
